"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"1620",308816,2024-03-26,"Promotion",4.99,1
"1621",283552,2024-03-10,"Promotion",4.99,1
"1622",301132,2024-03-07,"Gold",4.99,2
"1623",279115,2024-04-13,"Promotion",4.99,1
"1624",306890,2024-04-18,"Gold",4.99,1
"1625",272405,2024-03-31,"Promotion",4.99,1
"1626",272297,2024-03-15,"Promotion",4.99,1
"1627",301698,2024-04-08,"Gold",4.99,1
"1628",301698,2024-04-08,"Promotion",4.99,2
"1629",305048,2024-03-31,"Promotion",4.99,9
"1630",284559,2024-03-14,"Gold",4.99,1
"1631",297246,2024-03-08,"Promotion",4.99,2
"1632",300740,2024-03-22,"Promotion",4.99,3
"1633",276458,2024-04-21,"Gold",4.99,2
"1634",301356,2024-04-23,"Remove Ads",4.99,17
"1635",304899,2024-03-29,"Promotion",4.99,1
"1636",303273,2024-03-30,"Gold",4.99,3
"1637",304230,2024-03-08,"Promotion",4.99,1
"1638",276293,2024-04-09,"Gold",4.99,24
"1639",303636,2024-04-30,"Gold",4.99,1
"1640",287361,2024-04-29,"Remove Ads",4.99,7
"1641",304113,2024-04-02,"Gold",4.99,1
"1642",298176,2024-04-14,"Promotion",9.99,11
"1643",288371,2024-04-02,"Remove Ads",4.99,5
"1644",274469,2024-03-28,"Promotion",4.99,13
"1645",297249,2024-04-02,"Promotion",4.99,1
"1646",288480,2024-03-02,"Gold",4.99,1
"1647",279199,2024-04-06,"Gold",4.99,102
"1648",279199,2024-04-13,"Gold",9.99,111
"1649",302906,2024-03-31,"Remove Ads",4.99,6
"1650",294130,2024-04-13,"Promotion",4.99,2
"1651",306197,2024-04-06,"Gold",4.99,3
"1652",301743,2024-04-01,"Gold",4.99,3
"1653",295235,2024-04-16,"Remove Ads",4.99,20
"1654",302824,2024-04-11,"Promotion",4.99,5
"1655",308560,2024-03-14,"Promotion",4.99,1
"1656",282387,2024-03-09,"Promotion",9.99,13
"1657",288203,2024-04-18,"Promotion",9.99,3
"1658",294102,2024-04-16,"Promotion",4.99,3
"1659",282798,2024-04-09,"Gold",4.99,31
"1660",307958,2024-03-25,"Gold",4.99,4
"1661",283220,2024-03-28,"Gold",4.99,9
"1662",276789,2024-04-27,"Promotion",4.99,1
"1663",274107,2024-04-19,"Gold",4.99,1
"1664",294539,2024-03-11,"Gold",4.99,1
"1665",275927,2024-04-12,"Gold",4.99,16
"1666",290698,2024-04-12,"Promotion",4.99,27
"1667",307005,2024-04-02,"Promotion",4.99,2
"1668",273137,2024-04-02,"Remove Ads",NA,1
"1669",289279,2024-03-06,"Promotion",4.99,1
"1670",289279,2024-03-09,"Promotion",4.99,2
"1671",303150,2024-04-17,"Remove Ads",4.99,12
"1672",295203,2024-03-21,"Promotion",4.99,1
"1673",284622,2024-04-13,"Gold",4.99,18
"1674",298485,2024-04-25,"Promotion",4.99,5
"1675",304987,2024-03-18,"Promotion",4.99,11
"1676",306131,2024-03-09,"Promotion",4.99,4
"1677",294832,2024-04-18,"Gold",4.99,2
"1678",275347,2024-04-01,"Promotion",4.99,1
"1679",298742,2024-04-08,"Promotion",6.99,8
"1680",308572,2024-03-21,"Promotion",4.99,1
"1681",287037,2024-04-24,"Remove Ads",4.99,17
"1682",272189,2024-04-14,"Promotion",4.99,10
"1683",306369,2024-04-09,"Remove Ads",4.99,14
"1684",272920,2024-04-15,"Gold",29.99,1
"1685",306640,2024-04-28,"Promotion",4.99,12
"1686",302308,2024-03-17,"Promotion",4.99,3
"1687",304496,2024-03-04,"Promotion",4.99,1
"1688",300865,2024-03-02,"Promotion",4.99,1
"1689",295423,2024-05-01,"Remove Ads",4.99,10
"1690",309175,2024-03-24,"Promotion",4.99,1
"1691",295235,2024-04-09,"Remove Ads",4.99,19
"1692",280588,2024-04-06,"Promotion",9.99,5
"1693",289115,2024-03-02,"Promotion",4.99,1
"1694",295678,2024-03-01,"Gold",4.99,1
"1695",304196,2024-04-14,"Promotion",4.99,1
"1696",284665,2024-04-18,"Promotion",9.99,9
"1697",302740,2024-04-14,"Promotion",4.99,3
"1698",309213,2024-04-11,"Promotion",4.99,13
"1699",279175,2024-03-30,"Gold",4.99,1
"1700",274690,2024-04-01,"Gold",4.99,1
"1701",299270,2024-03-24,"Promotion",4.99,8
"1702",301525,2024-04-06,"Gold",4.99,7
"1703",274143,2024-04-13,"Promotion",4.99,4
"1704",279568,2024-03-02,"Gold",4.99,2
"1705",290239,2024-04-03,"Promotion",4.99,3
"1706",282217,2024-03-12,"Promotion",4.99,2
"1707",300596,2024-04-26,"Gold",4.99,7
"1708",285071,2024-03-25,"Gold",9.99,6
"1709",292230,2024-03-14,"Gold",9.99,4
"1710",292230,2024-04-18,"Promotion",9.99,33
"1711",292230,2024-04-23,"Promotion",9.99,40
"1712",292307,2024-04-24,"Remove Ads",4.99,3
"1713",277873,2024-03-02,"Gold",9.99,5
"1714",281125,2024-05-01,"Promotion",9.99,5
"1715",282903,2024-03-04,"Gold",4.99,1
"1716",297246,2024-03-08,"Gold",4.99,1
"1717",282881,2024-03-11,"Gold",9.99,4
"1718",304987,2024-03-02,"Remove Ads",4.99,2
"1719",272901,2024-03-07,"Gold",4.99,1
"1720",303646,2024-03-04,"Gold",4.99,1
"1721",296859,2024-04-18,"Gold",29.99,1
"1722",299625,2024-03-06,"Gold",4.99,4
"1723",303256,2024-04-22,"Gold",4.99,1
"1724",274591,2024-04-23,"Promotion",4.99,1
"1725",301365,2024-04-07,"Remove Ads",4.99,3
"1726",272271,2024-04-14,"Promotion",4.99,2
"1727",298742,2024-03-30,"Promotion",4.99,5
"1728",281229,2024-03-11,"Gold",4.99,7
"1729",285210,2024-04-22,"Gold",4.99,3
"1730",274469,2024-03-24,"Promotion",4.99,11
"1731",275753,2024-03-12,"Gold",4.99,7
"1732",272742,2024-04-01,"Gold",4.99,1
"1733",292220,2024-03-04,"Promotion",9.99,2
"1734",272161,2024-04-15,"Gold",9.99,1
"1735",288492,2024-03-28,"Promotion",4.99,14
"1736",289115,2024-03-07,"Gold",4.99,6
"1737",283377,2024-04-28,"Promotion",4.99,4
"1738",289301,2024-03-24,"Gold",4.99,2
"1739",282798,2024-04-11,"Gold",4.99,66
"1740",285671,2024-04-17,"Gold",4.99,9
"1741",298686,2024-03-18,"Promotion",4.99,3
"1742",298686,2024-04-02,"Promotion",4.99,4
"1743",295460,2024-04-23,"Promotion",9.99,18
"1744",278774,2024-03-13,"Promotion",4.99,1
"1745",298284,2024-04-03,"Gold",4.99,2
"1746",280804,2024-03-17,"Gold",9.99,2
"1747",286099,2024-03-24,"Gold",4.99,4
"1748",288936,2024-04-09,"Gold",19.99,6
"1749",296029,2024-04-05,"Gold",4.99,1
"1750",275927,2024-04-10,"Gold",4.99,14
"1751",290698,2024-04-09,"Promotion",6.99,22
"1752",293422,2024-03-23,"Promotion",4.99,1
"1753",281777,2024-04-27,"Promotion",4.99,7
"1754",292230,2024-04-15,"Gold",9.99,29
"1755",292230,2024-04-28,"Gold",4.99,46
"1756",284622,2024-04-05,"Gold",4.99,5
"1757",284622,2024-04-19,"Remove Ads",4.99,22
"1758",283454,2024-03-23,"Gold",9.99,3
"1759",285274,2024-04-25,"Remove Ads",NA,3
"1760",301805,2024-04-19,"Gold",4.99,9
"1761",284707,2024-03-13,"Gold",9.99,11
"1762",284707,2024-04-20,"Remove Ads",4.99,34
"1763",300318,2024-04-06,"Gold",9.99,5
"1764",277380,2024-03-07,"Remove Ads",4.99,1
"1765",279693,2024-03-31,"Promotion",4.99,2
"1766",301939,2024-04-16,"Promotion",4.99,2
"1767",274995,2024-04-20,"Promotion",4.99,1
"1768",287037,2024-04-20,"Gold",9.99,11
"1769",304386,2024-04-19,"Gold",4.99,4
"1770",281229,2024-03-09,"Promotion",9.99,4
"1771",276293,2024-04-21,"Promotion",9.99,34
"1772",306102,2024-03-25,"Remove Ads",4.99,2
"1773",279443,2024-04-17,"Promotion",4.99,8
"1774",283964,2024-03-24,"Promotion",4.99,2
"1775",299527,2024-03-21,"Remove Ads",4.99,23
"1776",299554,2024-04-03,"Promotion",4.99,1
"1777",281203,2024-04-26,"Promotion",9.99,11
"1778",300183,2024-03-01,"Remove Ads",4.99,1
"1779",300183,2024-03-26,"Remove Ads",4.99,14
"1780",285671,2024-04-01,"Promotion",4.99,2
"1781",282798,2024-03-29,"Gold",4.99,11
"1782",282798,2024-04-09,"Gold",4.99,36
"1783",309213,2024-04-15,"Promotion",4.99,17
"1784",297953,2024-04-20,"Promotion",4.99,1
"1785",306335,2024-03-29,"Promotion",4.99,5
"1786",308845,2024-03-03,"Gold",4.99,1
"1787",296840,2024-03-09,"Remove Ads",4.99,4
"1788",299270,2024-03-04,"Promotion",4.99,2
"1789",282387,2024-03-03,"Gold",9.99,6
"1790",305031,2024-03-03,"Promotion",4.99,1
"1791",301095,2024-03-22,"Promotion",4.99,2
"1792",295546,2024-03-08,"Promotion",4.99,1
"1793",301791,2024-04-20,"Gold",4.99,1
"1794",302598,2024-04-13,"Promotion",4.99,2
"1795",307958,2024-03-25,"Gold",4.99,3
"1796",291975,2024-04-07,"Gold",4.99,2
"1797",292524,2024-04-17,"Remove Ads",4.99,1
"1798",275927,2024-04-16,"Promotion",4.99,17
"1799",272609,2024-04-19,"Promotion",4.99,1
"1800",292230,2024-04-19,"Promotion",9.99,34
"1801",292230,2024-04-25,"Promotion",4.99,42
"1802",295203,2024-04-05,"Gold",4.99,14
"1803",284622,2024-04-06,"Promotion",4.99,9
"1804",287053,2024-04-09,"Promotion",4.99,1
"1805",273939,2024-04-28,"Remove Ads",NA,6
"1806",303150,2024-04-10,"Remove Ads",4.99,8
"1807",278060,2024-04-10,"Remove Ads",4.99,4
"1808",296430,2024-03-07,"Gold",4.99,4
"1809",305048,2024-03-24,"Gold",9.99,4
"1810",305048,2024-04-03,"Promotion",4.99,11
"1811",304987,2024-03-17,"Gold",4.99,6
"1812",296859,2024-04-18,"Gold",9.99,4
"1813",283889,2024-03-04,"Gold",4.99,2
"1814",300029,2024-03-22,"Promotion",9.99,6
"1815",283372,2024-03-27,"Remove Ads",4.99,7
"1816",304606,2024-03-19,"Remove Ads",4.99,3
"1817",288605,2024-03-06,"Promotion",4.99,1
"1818",288577,2024-03-07,"Gold",9.99,2
"1819",304386,2024-04-26,"Gold",4.99,7
"1820",281229,2024-03-10,"Gold",4.99,6
"1821",278932,2024-04-07,"Promotion",4.99,1
"1822",289867,2024-04-26,"Gold",4.99,13
"1823",294664,2024-04-22,"Gold",4.99,1
"1824",273679,2024-03-22,"Promotion",4.99,1
"1825",292414,2024-03-27,"Promotion",4.99,5
"1826",291471,2024-03-01,"Gold",4.99,3
"1827",295235,2024-03-03,"Promotion",4.99,1
"1828",295235,2024-03-12,"Remove Ads",4.99,3
"1829",295235,2024-03-19,"Remove Ads",4.99,16
"1830",277244,2024-04-07,"Promotion",4.99,1
"1831",285249,2024-03-05,"Gold",9.99,3
"1832",306197,2024-04-08,"Gold",4.99,7
"1833",282798,2024-04-09,"Gold",4.99,38
"1834",283644,2024-03-05,"Promotion",4.99,1
"1835",295460,2024-03-07,"Promotion",9.99,3
"1836",299270,2024-03-27,"Promotion",4.99,10
"1837",299270,2024-04-21,"Gold",4.99,32
"1838",286414,2024-04-02,"Gold",4.99,6
"1839",274062,2024-03-27,"Promotion",4.99,6
"1840",291890,2024-04-16,"Promotion",4.99,7
"1841",294783,2024-03-27,"Promotion",9.99,11
"1842",296609,2024-03-21,"Gold",4.99,5
"1843",295610,2024-03-21,"Promotion",4.99,1
"1844",275614,2024-04-25,"Gold",4.99,12
"1845",283220,2024-03-24,"Gold",4.99,4
"1846",291050,2024-03-06,"Promotion",4.99,1
"1847",300207,2024-04-22,"Promotion",4.99,1
"1848",286978,2024-04-11,"Gold",4.99,6
"1849",300596,2024-04-28,"Gold",4.99,8
"1850",276521,2024-03-22,"Gold",4.99,2
"1851",292573,2024-03-02,"Gold",4.99,1
"1852",296655,2024-03-12,"Gold",4.99,1
"1853",284622,2024-04-11,"Gold",4.99,13
"1854",276212,2024-04-24,"Remove Ads",4.99,1
"1855",303823,2024-04-02,"Remove Ads",4.99,6
"1856",276227,2024-03-26,"Promotion",4.99,1
"1857",277453,2024-04-30,"Gold",4.99,12
"1858",303793,2024-03-19,"Promotion",4.99,1
"1859",290561,2024-03-08,"Gold",4.99,2
"1860",299625,2024-03-14,"Gold",4.99,9
"1861",299625,2024-03-25,"Gold",4.99,26
"1862",292726,2024-03-29,"Gold",9.99,5
"1863",277800,2024-04-28,"Gold",4.99,5
"1864",296119,2024-03-15,"Gold",19.99,2
"1865",291858,2024-03-01,"Gold",4.99,1
"1866",284659,2024-03-11,"Promotion",4.99,4
"1867",286694,2024-03-15,"Gold",4.99,2
"1868",298176,2024-04-03,"Remove Ads",4.99,8
"1869",290866,2024-03-31,"Promotion",4.99,1
"1870",305348,2024-04-28,"Promotion",9.99,10
"1871",302906,2024-04-28,"Remove Ads",4.99,10
"1872",307559,2024-04-13,"Gold",9.99,13
"1873",294939,2024-03-09,"Gold",4.99,3
"1874",301285,2024-04-04,"Promotion",4.99,2
"1875",307382,2024-03-14,"Gold",4.99,2
"1876",294197,2024-04-12,"Gold",9.99,3
"1877",280314,2024-04-05,"Promotion",4.99,1
"1878",296137,2024-04-23,"Gold",4.99,2
"1879",282798,2024-04-09,"Gold",4.99,32
"1880",282798,2024-04-10,"Gold",4.99,56
"1881",286414,2024-04-02,"Gold",4.99,5
"1882",295460,2024-03-30,"Promotion",9.99,13
"1883",302598,2024-04-18,"Gold",4.99,7
"1884",274834,2024-04-20,"Gold",4.99,3
"1885",274834,2024-04-27,"Gold",4.99,7
"1886",289762,2024-03-19,"Promotion",4.99,1
"1887",275927,2024-03-20,"Promotion",4.99,4
"1888",297195,2024-04-01,"Promotion",4.99,4
"1889",287596,2024-04-02,"Promotion",4.99,11
"1890",296725,2024-03-26,"Promotion",4.99,1
"1891",275379,2024-03-23,"Remove Ads",4.99,6
"1892",276776,2024-04-04,"Promotion",4.99,1
"1893",298847,2024-03-30,"Gold",19.99,6
"1894",298847,2024-03-30,"Promotion",9.99,7
"1895",273898,2024-03-27,"Gold",29.99,4
"1896",305048,2024-04-14,"Promotion",6.99,22
"1897",277263,2024-03-26,"Remove Ads",4.99,1
"1898",286087,2024-03-09,"Gold",4.99,3
"1899",279111,2024-03-21,"Promotion",4.99,1
"1900",306158,2024-05-01,"Promotion",4.99,1
"1901",282126,2024-04-12,"Promotion",4.99,2
"1902",287037,2024-03-26,"Gold",9.99,10
"1903",297789,2024-03-09,"Promotion",4.99,1
"1904",308022,2024-03-27,"Promotion",4.99,2
"1905",287361,2024-04-04,"Gold",9.99,2
"1906",274703,2024-03-22,"Promotion",4.99,2
"1907",302308,2024-03-06,"Promotion",4.99,1
"1908",279199,2024-03-03,"Gold",4.99,16
"1909",279199,2024-03-24,"Remove Ads",4.99,78
"1910",299554,2024-04-03,"Gold",4.99,4
"1911",288492,2024-04-11,"Promotion",9.99,15
"1912",307330,2024-03-03,"Promotion",4.99,1
"1913",283377,2024-03-14,"Promotion",4.99,2
"1914",282124,2024-03-19,"Gold",4.99,4
"1915",285671,2024-04-11,"Gold",4.99,4
"1916",288203,2024-04-17,"Gold",4.99,1
"1917",288203,2024-04-19,"Promotion",4.99,4
"1918",289186,2024-04-22,"Gold",9.99,1
"1919",303355,2024-03-30,"Gold",9.99,3
"1920",278937,2024-04-18,"Gold",4.99,3
"1921",295460,2024-03-17,"Promotion",4.99,5
"1922",299270,2024-04-16,"Gold",4.99,25
"1923",302340,2024-03-30,"Promotion",4.99,3
"1924",286253,2024-03-25,"Gold",4.99,1
"1925",283220,2024-03-24,"Gold",4.99,1
"1926",306055,2024-03-25,"Promotion",4.99,1
"1927",305508,2024-04-08,"Gold",4.99,2
"1928",284654,2024-03-12,"Gold",9.99,2
"1929",284622,2024-04-05,"Gold",4.99,2
"1930",309220,2024-03-14,"Promotion",4.99,4
"1931",278294,2024-04-05,"Remove Ads",4.99,6
"1932",280995,2024-04-12,"Promotion",4.99,3
"1933",277380,2024-03-11,"Gold",4.99,3
"1934",297763,2024-03-02,"Promotion",4.99,1
"1935",301833,2024-04-02,"Promotion",4.99,2
"1936",296177,2024-04-11,"Remove Ads",4.99,13
"1937",301356,2024-04-01,"Remove Ads",4.99,6
"1938",272776,2024-04-08,"Gold",9.99,5
"1939",275976,2024-03-17,"Promotion",9.99,4
"1940",294973,2024-03-22,"Promotion",9.99,2
"1941",274827,2024-03-19,"Remove Ads",NA,6
"1942",276293,2024-04-08,"Gold",4.99,20
"1943",276293,2024-04-20,"Gold",4.99,28
"1944",284659,2024-04-02,"Remove Ads",4.99,8
"1945",277398,2024-03-04,"Gold",4.99,6
"1946",280604,2024-03-23,"Promotion",4.99,1
"1947",299527,2024-03-12,"Gold",4.99,17
"1948",279199,2024-03-23,"Gold",4.99,69
"1949",274433,2024-04-16,"Promotion",4.99,1
"1950",302610,2024-03-13,"Promotion",4.99,2
"1951",280588,2024-04-06,"Gold",4.99,1
"1952",294167,2024-04-30,"Promotion",4.99,12
"1953",290627,2024-03-08,"Gold",19.99,2
"1954",286020,2024-03-12,"Remove Ads",4.99,1
"1955",302291,2024-03-21,"Gold",NA,1
"1956",273379,2024-04-20,"Promotion",4.99,3
"1957",278937,2024-04-20,"Gold",4.99,6
"1958",291514,2024-04-13,"Gold",4.99,1
"1959",274834,2024-04-19,"Promotion",4.99,1
"1960",279568,2024-03-01,"Gold",4.99,1
"1961",280490,2024-03-11,"Promotion",4.99,2
"1962",300371,2024-03-04,"Remove Ads",4.99,1
"1963",297195,2024-04-21,"Promotion",4.99,7
"1964",298175,2024-04-06,"Remove Ads",4.99,1
"1965",277873,2024-03-21,"Promotion",4.99,14
"1966",283924,2024-04-14,"Remove Ads",4.99,3
"1967",305048,2024-03-23,"Gold",9.99,1
"1968",298742,2024-03-22,"Gold",4.99,1
"1969",300392,2024-04-03,"Promotion",4.99,3
"1970",276293,2024-03-30,"Gold",4.99,6
"1971",303185,2024-03-02,"Promotion",4.99,1
"1972",294055,2024-03-17,"Gold",4.99,1
"1973",297165,2024-04-02,"Remove Ads",NA,4
"1974",274469,2024-03-24,"Promotion",9.99,10
"1975",278514,2024-03-21,"Gold",4.99,1
"1976",276409,2024-04-21,"Gold",4.99,2
"1977",299427,2024-03-12,"Remove Ads",4.99,8
"1978",279199,2024-03-24,"Gold",19.99,77
"1979",299106,2024-04-06,"Remove Ads",4.99,2
"1980",304334,2024-04-25,"Gold",4.99,1
"1981",304653,2024-04-02,"Promotion",4.99,2
"1982",300183,2024-03-03,"Gold",4.99,5
"1983",300183,2024-03-15,"Remove Ads",4.99,12
"1984",303637,2024-04-27,"Gold",4.99,2
"1985",275773,2024-03-11,"Gold",4.99,7
"1986",308949,2024-05-01,"Remove Ads",4.99,3
"1987",296840,2024-03-02,"Remove Ads",4.99,1
"1988",301743,2024-04-01,"Promotion",4.99,2
"1989",274062,2024-03-21,"Gold",4.99,3
"1990",283317,2024-03-03,"Promotion",4.99,2
"1991",278937,2024-04-20,"Gold",4.99,5
"1992",301910,2024-03-28,"Gold",4.99,3
"1993",301910,2024-03-28,"Gold",4.99,4
"1994",294102,2024-04-24,"Gold",4.99,5
"1995",306836,2024-04-08,"Promotion",4.99,2
"1996",274834,2024-04-26,"Gold",4.99,5
"1997",286306,2024-03-14,"Gold",4.99,2
"1998",280444,2024-04-12,"Promotion",4.99,1
"1999",299399,2024-03-19,"Gold",4.99,1
"2000",285656,2024-03-01,"Promotion",4.99,1
"2001",273985,2024-03-09,"Promotion",4.99,1
"2002",290698,2024-04-01,"Promotion",4.99,5
"2003",305509,2024-04-08,"Promotion",9.99,5
"2004",275721,2024-03-16,"Promotion",4.99,2
"2005",303304,2024-03-01,"Remove Ads",4.99,1
"2006",273939,2024-04-14,"Promotion",4.99,1
"2007",284330,2024-03-14,"Gold",4.99,2
"2008",306131,2024-03-07,"Promotion",4.99,2
"2009",286087,2024-03-08,"Promotion",4.99,1
"2010",295517,2024-03-11,"Promotion",4.99,1
"2011",275347,2024-04-08,"Promotion",4.99,5
"2012",283372,2024-03-06,"Gold",29.99,3
"2013",290031,2024-04-13,"Promotion",4.99,2
"2014",289867,2024-04-29,"Gold",4.99,18
"2015",285497,2024-04-21,"Gold",4.99,2
"2016",304552,2024-04-10,"Gold",9.99,7
"2017",299527,2024-03-23,"Gold",9.99,29
"2018",288371,2024-03-29,"Promotion",4.99,3
"2019",305226,2024-03-03,"Promotion",4.99,2
"2020",279199,2024-03-29,"Gold",9.99,87
"2021",302906,2024-04-14,"Remove Ads",4.99,8
"2022",284891,2024-03-15,"Promotion",4.99,1
"2023",288492,2024-03-02,"Gold",4.99,4
"2024",288492,2024-04-11,"Promotion",4.99,16
"2025",306311,2024-04-24,"Remove Ads",4.99,7
"2026",308673,2024-03-21,"Promotion",4.99,5
"2027",302824,2024-04-05,"Gold",4.99,4
"2028",282798,2024-03-29,"Promotion",4.99,9
"2029",282798,2024-04-16,"Gold",4.99,121
"2030",302720,2024-03-29,"Remove Ads",4.99,4
"2031",282387,2024-03-03,"Promotion",4.99,5
"2032",304091,2024-03-28,"Gold",9.99,1
"2033",274062,2024-04-02,"Remove Ads",4.99,10
"2034",294783,2024-03-09,"Promotion",4.99,1
"2035",301525,2024-04-03,"Promotion",4.99,2
"2036",306736,2024-04-11,"Promotion",4.99,1
"2037",307958,2024-03-25,"Promotion",4.99,2
"2038",301132,2024-03-07,"Gold",4.99,3
"2039",287596,2024-03-18,"Promotion",4.99,5
"2040",292230,2024-04-07,"Promotion",9.99,21
"2041",295203,2024-03-24,"Promotion",4.99,8
"2042",272413,2024-03-14,"Promotion",4.99,1
"2043",303150,2024-03-27,"Promotion",4.99,6
"2044",300318,2024-04-04,"Gold",9.99,4
"2045",281818,2024-04-03,"Promotion",4.99,1
"2046",277867,2024-04-13,"Promotion",9.99,8
"2047",296859,2024-04-18,"Gold",19.99,2
"2048",296177,2024-04-25,"Remove Ads",4.99,20
"2049",272776,2024-04-07,"Gold",9.99,2
"2050",301120,2024-04-19,"Gold",19.99,6
"2051",306611,2024-04-11,"Gold",4.99,3
"2052",287037,2024-03-03,"Promotion",4.99,4
"2053",306102,2024-03-29,"Promotion",4.99,3
"2054",298705,2024-03-02,"Gold",4.99,1
"2055",306369,2024-04-30,"Remove Ads",4.99,23
"2056",288987,2024-04-08,"Promotion",4.99,1
"2057",285825,2024-03-16,"Promotion",4.99,1
"2058",285979,2024-04-28,"Gold",4.99,5
"2059",279199,2024-03-15,"Gold",19.99,42
"2060",279199,2024-04-21,"Remove Ads",4.99,127
"2061",298047,2024-04-15,"Promotion",4.99,1
"2062",300663,2024-03-29,"Gold",9.99,1
"2063",306311,2024-04-02,"Gold",4.99,1
"2064",290159,2024-04-22,"Promotion",4.99,1
"2065",294362,2024-03-09,"Remove Ads",4.99,1
"2066",300183,2024-03-07,"Gold",4.99,7
"2067",273379,2024-04-05,"Gold",4.99,1
"2068",282798,2024-04-11,"Gold",4.99,86
"2069",282798,2024-04-11,"Gold",4.99,93
"2070",282798,2024-04-12,"Gold",4.99,107
"2071",274062,2024-03-22,"Gold",9.99,4
"2072",307412,2024-04-16,"Promotion",4.99,1
"2073",291890,2024-04-18,"Promotion",4.99,8
"2074",308786,2024-03-26,"Gold",9.99,3
"2075",293791,2024-04-22,"Promotion",4.99,1
"2076",296084,2024-04-23,"Promotion",4.99,1
"2077",280804,2024-03-30,"Gold",19.99,14
"2078",274834,2024-04-28,"Gold",4.99,8
"2079",294718,2024-04-18,"Promotion",4.99,2
"2080",298284,2024-03-27,"Remove Ads",4.99,1
"2081",284406,2024-04-10,"Promotion",4.99,4
"2082",280490,2024-03-05,"Promotion",4.99,1
"2083",287025,2024-03-13,"Promotion",4.99,1
"2084",301132,2024-03-07,"Promotion",4.99,1
"2085",308650,2024-03-31,"Promotion",4.99,1
"2086",272219,2024-03-07,"Promotion",4.99,2
"2087",292230,2024-04-01,"Promotion",4.99,14
"2088",275379,2024-04-21,"Remove Ads",4.99,11
"2089",309220,2024-03-10,"Promotion",4.99,2
"2090",278091,2024-03-15,"Gold",4.99,11
"2091",298847,2024-04-14,"Gold",29.99,10
"2092",278294,2024-03-07,"Remove Ads",4.99,1
"2093",298485,2024-04-04,"Promotion",4.99,1
"2094",305048,2024-04-13,"Promotion",9.99,20
"2095",282881,2024-03-10,"Promotion",4.99,2
"2096",287249,2024-03-21,"Gold",4.99,7
"2097",292039,2024-04-21,"Gold",4.99,4
"2098",300029,2024-03-16,"Promotion",4.99,2
"2099",291357,2024-04-19,"Promotion",4.99,2
"2100",308839,2024-03-08,"Gold",4.99,1
"2101",306713,2024-03-21,"Remove Ads",4.99,4
"2102",283637,2024-04-18,"Remove Ads",4.99,8
"2103",287361,2024-04-04,"Gold",9.99,3
"2104",294055,2024-04-22,"Remove Ads",4.99,2
"2105",278895,2024-03-10,"Gold",4.99,2
"2106",299302,2024-04-01,"Promotion",4.99,1
"2107",302483,2024-05-01,"Remove Ads",4.99,8
"2108",306150,2024-04-18,"Promotion",9.99,9
"2109",274469,2024-03-07,"Promotion",4.99,4
"2110",299427,2024-03-11,"Remove Ads",4.99,5
"2111",299527,2024-03-22,"Promotion",4.99,27
"2112",273710,2024-03-30,"Promotion",4.99,7
"2113",281203,2024-04-28,"Promotion",9.99,13
"2114",279199,2024-03-12,"Promotion",4.99,40
"2115",279199,2024-04-12,"Gold",19.99,107
"2116",307559,2024-04-11,"Gold",9.99,10
"2117",279558,2024-03-17,"Remove Ads",4.99,1
"2118",308247,2024-03-15,"Gold",4.99,5
"2119",300278,2024-03-12,"Promotion",4.99,1
"2120",282798,2024-04-09,"Gold",4.99,25
